Name,Price,Score,Rating,Reviews,Address,Link,Latitude,Longitude
Orania.Berlin,696,9.1,Superb,610,"Oranienplatz 17, Friedrichshain-Kreuzberg, 10999 Berlin, Germany",https://www.booking.com/hotel/de/orania-berlin.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=176&sr_order=popularity&srpvid=eb8c0d82dc480070&srepoch=1710294919&all_sr_blocks=255579104_104139689_0_2_0&highlighted_blocks=255579104_104139689_0_2_0&matching_block_id=255579104_104139689_0_2_0&sr_pri_blocks=255579104_104139689_0_2_0__60534&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5023124,13.4169165
Mercure Hotel & Residenz Berlin Checkpoint Charlie,259,8.5,Very Good,4350,"Schützenstr. 11, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/mercurecheckpointcharlie.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=6141148_338443669_2_2_0&highlighted_blocks=6141148_338443669_2_2_0&matching_block_id=6141148_338443669_2_2_0&sr_pri_blocks=6141148_338443669_2_2_0__23700&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5084465,13.3934215
Moxy Berlin Ostbahnhof,203,8.1,Very Good,3187,"Andreasstrasse 76-78, Friedrichshain-Kreuzberg, 10243 Berlin, Germany",https://www.booking.com/hotel/de/moxy-berlin-ostbahnhof.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=135&sr_order=popularity&srpvid=bdef0d82d0640214&srepoch=1710294919&all_sr_blocks=188602901_385351058_0_42_0&highlighted_blocks=188602901_385351058_0_42_0&matching_block_id=188602901_385351058_0_42_0&sr_pri_blocks=188602901_385351058_0_42_0__18600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.51103879999999,13.4301958
numa I Nook Rooms & Apartments,397,8.6,Fabulous,1931,"Große Hamburger Straße 23, Mitte, 10115 Berlin, Germany",https://www.booking.com/hotel/de/frederics-serviced-apartment.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=173&sr_order=popularity&srpvid=f3830d8280430220&srepoch=1710294919&all_sr_blocks=136352622_86493477_2_2_0&highlighted_blocks=136352622_86493477_2_2_0&matching_block_id=136352622_86493477_2_2_0&sr_pri_blocks=136352622_86493477_2_2_0__36300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5239097,13.3997515
Premier Inn Berlin Alexanderplatz,221,8.1,Very Good,41,"2 Theanolte-Bähnisch-Straße, Mitte, 10178 Berlin, Germany",https://www.booking.com/hotel/de/premier-inn-berlin-alexanderplatz.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=1020066701_374413529_2_2_0&highlighted_blocks=1020066701_374413529_2_2_0&matching_block_id=1020066701_374413529_2_2_0&sr_pri_blocks=1020066701_374413529_2_2_0__20265&from=searchresults#hotelTmpl,52.5237552,13.4176907
Steigenberger Hotel Am Kanzleramt,302,8.6,Fabulous,7342,"Ella-Trebe-Straße 5, Mitte, 10557 Berlin, Germany",https://www.booking.com/hotel/de/steigenberger-am-kanzleramt.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=74&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=100481502_338444650_2_2_0&highlighted_blocks=100481502_338444650_2_2_0&matching_block_id=100481502_338444650_2_2_0&sr_pri_blocks=100481502_338444650_2_2_0__27615&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5235113,13.3675346
Hotel Zoo Berlin,374,8.7,Fabulous,2287,"Kurfürstendamm 25, Charlottenburg-Wilmersdorf, 10719 Berlin, Germany",https://www.booking.com/hotel/de/zoo-berlin.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=113986108_91476735_0_2_0&highlighted_blocks=113986108_91476735_0_2_0&matching_block_id=113986108_91476735_0_2_0&sr_pri_blocks=113986108_91476735_0_2_0__34200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5036812,13.3292178
AMANO HOME Apartments,326,8.5,Very Good,1779,"Torstrasse 52, Mitte, 10119 Berlin, Germany",https://www.booking.com/hotel/de/amano-home.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=151&sr_order=popularity&srpvid=f3830d8280430220&srepoch=1710294919&all_sr_blocks=177163001_90915532_0_0_0&highlighted_blocks=177163001_90915532_0_0_0&matching_block_id=177163001_90915532_0_0_0&sr_pri_blocks=177163001_90915532_0_0_0__29830&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5285343,13.4099042
NH Collection Berlin Mitte Friedrichstrasse,322,8.6,Fabulous,7845,"Friedrichstr. 96, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/jollyvivaldi.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=125&sr_order=popularity&srpvid=57ba0d82616100f5&srepoch=1710294919&all_sr_blocks=6075951_338443553_0_2_0&highlighted_blocks=6075951_338443553_0_2_0&matching_block_id=6075951_338443553_0_2_0&sr_pri_blocks=6075951_338443553_0_2_0__29500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5195854,13.3886647
Apartments Rosenthal Residence,399,8.9,Fabulous,1324,"Rosenthaler Str. 71, Mitte, 10119 Berlin, Germany",https://www.booking.com/hotel/de/apartments-rosenthal-residence.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=163&sr_order=popularity&srpvid=f3830d8280430220&srepoch=1710294919&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__36495&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5291665,13.4020855
"art'otel berlin mitte, Powered by Radisson Hotels",234,8.3,Very Good,2682,"Wallstr. 70-73, Mitte, 10179 Berlin, Germany",https://www.booking.com/hotel/de/artotelberlin.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=9c5c0d82fe950434&srepoch=1710294919&all_sr_blocks=6034504_338447169_0_2_0&highlighted_blocks=6034504_338447169_0_2_0&matching_block_id=6034504_338447169_0_2_0&sr_pri_blocks=6034504_338447169_0_2_0__21420&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5125529,13.4102183
Hotel Berlin Mitte by Campanile,210,7.7,Good,1687,"Invalidenstraße 98, Mitte, 10115 Berlin, Germany",https://www.booking.com/hotel/de/nordic-berlin-mitte.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=30781113_91471809_2_2_0&highlighted_blocks=30781113_91471809_2_2_0&matching_block_id=30781113_91471809_2_2_0&sr_pri_blocks=30781113_91471809_2_2_0__19200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5294315,13.3797336
Meliá Berlin,347,8.4,Very Good,7384,"Friedrichstr. 103, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/melia-berlin.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=6459602_338448188_2_2_0&highlighted_blocks=6459602_338448188_2_2_0&matching_block_id=6459602_338448188_2_2_0&sr_pri_blocks=6459602_338448188_2_2_0__31800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5215483,13.3884595
"Lindner Hotel Berlin Ku'damm, part of JdV by Hyatt",276,8.3,Very Good,2970,"Kurfürstendamm 24, Charlottenburg-Wilmersdorf, 10719 Berlin, Germany",https://www.booking.com/hotel/de/berlin_lindenerkudamm.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=6107029_374367758_2_2_0&highlighted_blocks=6107029_374367758_2_2_0&matching_block_id=6107029_374367758_2_2_0&sr_pri_blocks=6107029_374367758_2_2_0__25300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.503896,13.3295646
SO/ Berlin Das Stue,575,8.7,Fabulous,436,"Drakestrasse 1, Mitte, 10787 Berlin, Germany",https://www.booking.com/hotel/de/das-stue.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=177&sr_order=popularity&srpvid=eb8c0d82dc480070&srepoch=1710294919&all_sr_blocks=44579512_95493598_2_2_0&highlighted_blocks=44579512_95493598_2_2_0&matching_block_id=44579512_95493598_2_2_0&sr_pri_blocks=44579512_95493598_2_2_0__52650&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5098284,13.34589
Leonardo Hotel Berlin KU'DAMM,218,8.0,Very Good,8064,"Kurfürstendamm 35, Charlottenburg-Wilmersdorf, 10719 Berlin, Germany",https://www.booking.com/hotel/de/california-am-kurfurstendamm.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__19953&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5026127,13.3237666
Hotel-Pension Funk am Kurfürstendamm,234,8.0,Very Good,639,"Fasanenstraße 69, Charlottenburg-Wilmersdorf, 10719 Berlin, Germany",https://www.booking.com/hotel/de/pension-funk.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=166&sr_order=popularity&srpvid=f3830d8280430220&srepoch=1710294919&all_sr_blocks=30480102_90667002_0_2_0&highlighted_blocks=30480102_90667002_0_2_0&matching_block_id=30480102_90667002_0_2_0&sr_pri_blocks=30480102_90667002_0_2_0__21420&from=searchresults#hotelTmpl,52.5011038,13.3273584
Apartment Jannowitzbrücke,474,7.5,Good,112,"Rungestrasse 11, Mitte, 10179 Berlin, Germany",https://www.booking.com/hotel/de/apartment-jannowitzbruecke.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=190&sr_order=popularity&srpvid=eb8c0d82dc480070&srepoch=1710294919&all_sr_blocks=57072801_141509795_4_0_0&highlighted_blocks=57072801_141509795_4_0_0&matching_block_id=57072801_141509795_4_0_0&sr_pri_blocks=57072801_141509795_4_0_0__43400&from=searchresults#hotelTmpl,52.5123197,13.4167537
Hotel Gat Point Charlie,235,8.1,Very Good,6797,"Mauerstr. 81-82, Mitte, 10117 Berlin, Germany",https://www.booking.com/hotel/de/gat-point-charlie.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=9c5c0d82fe950434&srepoch=1710294919&all_sr_blocks=19150402_384074794_0_2_0&highlighted_blocks=19150402_384074794_0_2_0&matching_block_id=19150402_384074794_0_2_0&sr_pri_blocks=19150402_384074794_0_2_0__21500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5089507,13.388359
Pension Peters – Das andere Hotel,212,7.8,Good,1292,"Kantstraße 146, Charlottenburg-Wilmersdorf, 10623 Berlin, Germany",https://www.booking.com/hotel/de/pension-peters-a-das-andere.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=75&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=39464002_384638869_2_2_0&highlighted_blocks=39464002_384638869_2_2_0&matching_block_id=39464002_384638869_2_2_0&sr_pri_blocks=39464002_384638869_2_2_0__19440&from=searchresults#hotelTmpl,52.5055415,13.323535
Bob W Mitte,288,8.5,Very Good,908,"Köpenicker Str. 92, Mitte, 10179 Berlin, Germany",https://www.booking.com/hotel/de/the-dude.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=37293320_373073830_0_0_0&highlighted_blocks=37293320_373073830_0_0_0&matching_block_id=37293320_373073830_0_0_0&sr_pri_blocks=37293320_373073830_0_0_0__26395&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5117349,13.4136999
"InterContinental Berlin, an IHG Hotel",357,8.8,Fabulous,3006,"Budapester Str. 2, Mitte, 10787 Berlin, Germany",https://www.booking.com/hotel/de/interconti-berlin.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=6190130_376233955_2_34_0&highlighted_blocks=6190130_376233955_2_34_0&matching_block_id=6190130_376233955_2_34_0&sr_pri_blocks=6190130_376233955_2_34_0__32685&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5070279,13.345529
Hotel Aquino Berlin,306,8.5,Very Good,3007,"Hannoversche Straße 5b, Mitte, 10115 Berlin, Germany",https://www.booking.com/hotel/de/aquino-tagungszentrum.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=4558603_322805157_2_2_0&highlighted_blocks=4558603_322805157_2_2_0&matching_block_id=4558603_322805157_2_2_0&sr_pri_blocks=4558603_322805157_2_2_0__28000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5271026,13.3847688
Novotel Berlin Mitte,224,8.1,Very Good,6843,"Fischerinsel 12, Mitte, 10179 Berlin, Germany",https://www.booking.com/hotel/de/berlin-mitte.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=79e70d82efb80160&srepoch=1710294919&all_sr_blocks=6266026_338443833_2_2_0&highlighted_blocks=6266026_338443833_2_2_0&matching_block_id=6266026_338443833_2_2_0&sr_pri_blocks=6266026_338443833_2_2_0__20520&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5125178,13.4047708
Hotel Rossi,293,8.5,Very Good,2761,"Lehrter Strasse 66, Mitte, 10557 Berlin, Germany",https://www.booking.com/hotel/de/rossi.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=popularity&srpvid=76670d82307f007a&srepoch=1710294919&all_sr_blocks=234456604_360131773_0_1_0&highlighted_blocks=234456604_360131773_0_1_0&matching_block_id=234456604_360131773_0_1_0&sr_pri_blocks=234456604_360131773_0_1_0__26800&from=searchresults#hotelTmpl,52.52805739999999,13.3637918
Hampton by Hilton Berlin City West,290,8.3,Very Good,7838,"Uhlandstraße 188-189, Charlottenburg-Wilmersdorf, 10623 Berlin, Germany",https://www.booking.com/hotel/de/hampton-by-hilton-berlin-city-west.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=2285&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=9c580d822ae600fa&srepoch=1710294919&all_sr_blocks=25530502_338821078_2_1_0&highlighted_blocks=25530502_338821078_2_1_0&matching_block_id=25530502_338821078_2_1_0&sr_pri_blocks=25530502_338821078_2_1_0__26503&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,52.5049813,13.3258681
