Name,Price,Score,Rating,Reviews,Address,Link,Latitude,Longitude
Jacques Brel Youth Hostel,260,7.8,Good,3996,"Rue de la Sablonnière, 30, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/ga-r-te-d-etape-auberge-de-jeunesse-jacques-brel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=168&sr_order=popularity&srpvid=68a30a3940240016&srepoch=1710293236&all_sr_blocks=63810919_326148338_2_1_0&highlighted_blocks=63810919_326148338_2_1_0&matching_block_id=63810919_326148338_2_1_0&sr_pri_blocks=63810919_326148338_2_1_0__23760&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8517389,4.3671682
Hotel La Grande Cloche,281,8.4,Very Good,1936,"Place Rouppe 10, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/grandecloche.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=107&sr_order=popularity&srpvid=92550a39a342001d&srepoch=1710293236&all_sr_blocks=2007109_95144765_0_42_0&highlighted_blocks=2007109_95144765_0_42_0&matching_block_id=2007109_95144765_0_42_0&sr_pri_blocks=2007109_95144765_0_42_0__25700&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.843005,4.3463237
Appart'City Confort Bruxelles Centre Gare du Midi,280,8.4,Very Good,2866,"38A rue Rossini, Anderlecht, 1070 Brussels, Belgium",https://www.booking.com/hotel/be/appart-39-city-confort-bruxelles-midi.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=115&sr_order=popularity&srpvid=92550a39a342001d&srepoch=1710293236&all_sr_blocks=350334402_375659256_0_2_0&highlighted_blocks=350334402_375659256_0_2_0&matching_block_id=350334402_375659256_0_2_0&sr_pri_blocks=350334402_375659256_0_2_0__25650&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8380029,4.3319408
Prestige Flats,175,5.1,Passable,63,"Rue du Meridien 70, Sint-Joost-ten-Node, 1210 Brussels, Belgium",https://www.booking.com/hotel/be/prestige-flats.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=295&sr_order=popularity&srpvid=0d8b0a3ac243011c&srepoch=1710293238&all_sr_blocks=106823703_388372665_0_0_0&highlighted_blocks=106823703_388372665_0_0_0&matching_block_id=106823703_388372665_0_0_0&sr_pri_blocks=106823703_388372665_0_0_0__16000&from=searchresults#hotelTmpl,50.8553258,4.369153
L-Avenue,440,9.2,Superb,535,"323 Avenue Louise, Elsene / Ixelles, 1050 Brussels, Belgium",https://www.booking.com/hotel/be/l-avenue.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=119&sr_order=popularity&srpvid=92550a39a342001d&srepoch=1710293236&all_sr_blocks=946492201_367194416_2_2_0&highlighted_blocks=946492201_367194416_2_2_0&matching_block_id=946492201_367194416_2_2_0&sr_pri_blocks=946492201_367194416_2_2_0__40300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8226223,4.3680685
1000m2 villa with indoor pool,4155,N/A,Exceptional,N/A,"25 Rue Jean Wellens, Sint-Pieters-Woluwe / Woluwe-Saint-Pierre, 1150 Brussels, Belgium",https://www.booking.com/hotel/be/1000m2-villa-with-indoor-pool.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=296&sr_order=popularity&srpvid=0d8b0a3ac243011c&srepoch=1710293238&all_sr_blocks=1151128301_387906861_6_0_0&highlighted_blocks=1151128301_387906861_6_0_0&matching_block_id=1151128301_387906861_6_0_0&sr_pri_blocks=1151128301_387906861_6_0_0__380270&from=searchresults#hotelTmpl,50.8357866,4.4301073
Family townhouse 3 bedrooms,498,8.0,Very Good,1,"Lauralaan, Sint-Agatha-Berchem, 1082 Brussels, Belgium",https://www.booking.com/hotel/be/family-townhouse-3-bedrooms.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=407&sr_order=popularity&srpvid=f5750a3b48830060&srepoch=1710293241&all_sr_blocks=997648101_372624450_2_0_0&highlighted_blocks=997648101_372624450_2_0_0&matching_block_id=997648101_372624450_2_0_0&sr_pri_blocks=997648101_372624450_2_0_0__45600&from=searchresults#hotelTmpl,50.8642251,4.3040071
Spacious modern appartments in the heart of Brussels,1063,9.0,Superb,224,"1 Visverkopersstraat, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/spacious-modern-appartments-in-the-heart-of-brussels.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=238&sr_order=popularity&srpvid=6e7b0a3aff1d0081&srepoch=1710293238&all_sr_blocks=678157801_276682569_2_0_0&highlighted_blocks=678157801_276682569_2_0_0&matching_block_id=678157801_276682569_2_0_0&sr_pri_blocks=678157801_276682569_2_0_0__97300&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8494659,4.3486606
Appartement cosy - Lit Queen size,317,10,Exceptional,1,"51 Rue Démosthène, Anderlecht, 1070 Brussels, Belgium",https://www.booking.com/hotel/be/appartement-cosy-lit-queen-size.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=406&sr_order=popularity&srpvid=f5750a3b48830060&srepoch=1710293241&all_sr_blocks=988356101_371194246_2_0_0&highlighted_blocks=988356101_371194246_2_0_0&matching_block_id=988356101_371194246_2_0_0&sr_pri_blocks=988356101_371194246_2_0_0__29000&from=searchresults#hotelTmpl,50.8424025,4.3106915
2 bedrooms appartement with city view and wifi at Bruxelles,628,5.3,Passable,7,"Rue des Hirondelles 5 , 1000 Brussels, Belgium",https://www.booking.com/hotel/be/2-bedrooms-appartement-with-city-view-terrace-and-wifi-at-bruxelles.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=425&sr_order=popularity&srpvid=f5750a3b48830060&srepoch=1710293241&all_sr_blocks=916702802_363182189_6_0_0&highlighted_blocks=916702802_363182189_6_0_0&matching_block_id=916702802_363182189_6_0_0&sr_pri_blocks=916702802_363182189_6_0_0__62500&from=searchresults#hotelTmpl,50.85235369999999,4.352541899999999
Hotel Le Plaza Brussels,320,8.1,Very Good,5479,"Boulevard Adolphe Max 118-126, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/leplaza.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&srpvid=c1430a39660200ff&srepoch=1710293236&all_sr_blocks=2002306_95144708_2_2_0&highlighted_blocks=2002306_95144708_2_2_0&matching_block_id=2002306_95144708_2_2_0&sr_pri_blocks=2002306_95144708_2_2_0__31000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8548826,4.3564047
Laeken : Cocon Chaleureux & Confort,236,7.5,Good,2,"66 Rue des Artistes, Laeken, 1020 Brussels, Belgium",https://www.booking.com/hotel/be/laeken-cocon-chaleureux-amp-confort.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=368&sr_order=popularity&srpvid=19ab0a3a6c9b0019&srepoch=1710293239&all_sr_blocks=1082959201_386050324_2_0_0&highlighted_blocks=1082959201_386050324_2_0_0&matching_block_id=1082959201_386050324_2_0_0&sr_pri_blocks=1082959201_386050324_2_0_0__21600&from=searchresults#hotelTmpl,50.8801228,4.3492689
Sofitel Brussels Europe,446,8.7,Fabulous,536,"Place Jourdan 1, Etterbeek, 1040 Brussels, Belgium",https://www.booking.com/hotel/be/sofitel-brussels-europe.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=199&sr_order=popularity&srpvid=c2360a39463100dc&srepoch=1710293236&all_sr_blocks=2073022_95145340_2_42_0&highlighted_blocks=2073022_95145340_2_42_0&matching_block_id=2073022_95145340_2_42_0&sr_pri_blocks=2073022_95145340_2_42_0__40860&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.836847,4.3814799
Maison Grand Place 2BR 3,738,8.6,Fabulous,21,"Rue Chair et Pain, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/maison-grand-place-2br-3-bruxelles.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=374&sr_order=popularity&srpvid=19ab0a3a6c9b0019&srepoch=1710293239&all_sr_blocks=823995001_346704823_3_0_0&highlighted_blocks=823995001_346704823_3_0_0&matching_block_id=823995001_346704823_3_0_0&sr_pri_blocks=823995001_346704823_3_0_0__67500&from=searchresults#hotelTmpl,50.8472277,4.3527274
Slina Hotel Brussels,176,7.2,Good,761,"Chaussée de Mons 115-117, Anderlecht, 1070 Brussels, Belgium",https://www.booking.com/hotel/be/slina-brussels.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=180&sr_order=popularity&srpvid=c2360a39463100dc&srepoch=1710293236&all_sr_blocks=129199321_382491352_2_0_0&highlighted_blocks=129199321_382491352_2_0_0&matching_block_id=129199321_382491352_2_0_0&sr_pri_blocks=129199321_382491352_2_0_0__16150&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8432914,4.3329488
Comenstay Brussels,3497,N/A,Superb,N/A,"110 Rue de l'instruction, Anderlecht, 1070 Brussels, Belgium",https://www.booking.com/hotel/be/b-amp-b-les-habitats-nomades.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=298&sr_order=popularity&srpvid=0d8b0a3ac243011c&srepoch=1710293238&all_sr_blocks=104196210_384039239_12_0_0&highlighted_blocks=104196210_384039239_12_0_0&matching_block_id=104196210_384039239_12_0_0&sr_pri_blocks=104196210_384039239_12_0_0__320000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8374755,4.3299676
Generation Europe Youth Hostel,353,8.3,Very Good,4315,"Rue de l'Eléphant, 4, Sint-Jans-Molenbeek / Molenbeek-Saint-Jean, 1080 Brussels, Belgium",https://www.booking.com/hotel/be/auberge-de-jeunesse-ga-c-na-c-ration-europe.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=317&sr_order=popularity&srpvid=a99e0a3a5f7801f7&srepoch=1710293239&all_sr_blocks=63810408_326148155_2_1_0&highlighted_blocks=63810408_326148155_2_1_0&matching_block_id=63810408_326148155_2_1_0&sr_pri_blocks=63810408_326148155_2_1_0__32340&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8527906,4.3344979
Urban Yard Hotel,269,8.5,Very Good,6376,"Square de l'Aviation 6-8, Anderlecht, 1070 Brussels, Belgium",https://www.booking.com/hotel/be/ustel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=73&sr_order=popularity&srpvid=a2060a39755c00d0&srepoch=1710293236&all_sr_blocks=2026103_95145011_0_2_0&highlighted_blocks=2026103_95145011_0_2_0&matching_block_id=2026103_95145011_0_2_0&sr_pri_blocks=2026103_95145011_0_2_0__24576&from=searchresults#hotelTmpl,50.8407929,4.3401358
Smart Appart - Gare Du Midi,295,8.0,Very Good,642,"43 Rue de Russie, Sint-Gillis / Saint-Gilles, 1060 Brussels, Belgium",https://www.booking.com/hotel/be/smart-appart-gare-du-midi.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=303&sr_order=popularity&srpvid=a99e0a3a5f7801f7&srepoch=1710293239&all_sr_blocks=882885007_357611427_2_0_0&highlighted_blocks=882885007_357611427_2_0_0&matching_block_id=882885007_357611427_2_0_0&sr_pri_blocks=882885007_357611427_2_0_0__28460&from=searchresults#hotelTmpl,50.8352873,4.3414795
FunKey Hotel,391,8.8,Fabulous,1425,"Rue Artan 116, Schaarbeek / Schaerbeek, 1030 Brussels, Belgium",https://www.booking.com/hotel/be/funkey-brussels.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=320&sr_order=popularity&srpvid=a99e0a3a5f7801f7&srepoch=1710293239&all_sr_blocks=217114604_97257333_4_1_0&highlighted_blocks=217114604_97257333_4_1_0&matching_block_id=217114604_97257333_4_1_0&sr_pri_blocks=217114604_97257333_4_1_0__35800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.85339519999999,4.3836622
Luxury 3bedroom Bruxelles,765,N/A,N/A,N/A,"Chau. de Vleurgat 168, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/luxury-3bedroom-bruxelles.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=241&sr_order=popularity&srpvid=6e7b0a3aff1d0081&srepoch=1710293238&all_sr_blocks=1170467302_389604568_8_0_0&highlighted_blocks=1170467302_389604568_8_0_0&matching_block_id=1170467302_389604568_8_0_0&sr_pri_blocks=1170467302_389604568_8_0_0__70000&from=searchresults#hotelTmpl,50.8224192,4.3670699
Romantic room in brussels sky,382,9.4,Superb,72,"Quai des Péniches , 69     31ième étage, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/chambre-de-charme-au-bord-du-canal.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=171&sr_order=popularity&srpvid=68a30a3940240016&srepoch=1710293236&all_sr_blocks=137704101_363363856_2_0_0&highlighted_blocks=137704101_363363856_2_0_0&matching_block_id=137704101_363363856_2_0_0&sr_pri_blocks=137704101_363363856_2_0_0__35000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8641919,4.3520695
Hotel Odette en Ville,809,8.9,Fabulous,125,"Rue du Châtelain 25, Elsene / Ixelles, 1050 Brussels, Belgium",https://www.booking.com/hotel/be/odette-en-ville.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=242&sr_order=popularity&srpvid=6e7b0a3aff1d0081&srepoch=1710293238&all_sr_blocks=17473701_371003910_0_2_0&highlighted_blocks=17473701_371003910_0_2_0&matching_block_id=17473701_371003910_0_2_0&sr_pri_blocks=17473701_371003910_0_2_0__74000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.82597939999999,4.3628146
Hotel Chantecler,236,7.3,Good,349,"26 Groot Eiland, 1000 Brussels, Belgium",https://www.booking.com/hotel/be/best.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=159&sr_order=popularity&srpvid=68a30a3940240016&srepoch=1710293236&all_sr_blocks=458428002_139749971_0_0_0&highlighted_blocks=458428002_139749971_0_0_0&matching_block_id=458428002_139749971_0_0_0&sr_pri_blocks=458428002_139749971_0_0_0__21600&from=searchresults#hotelTmpl,50.8468108,4.3469298
Hotel City Center,351,7.5,Good,2395,"Rue du Progrès 7A, Sint-Joost-ten-Node, 1210  Brussels, Belgium",https://www.booking.com/hotel/be/new-galaxy.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=160&sr_order=popularity&srpvid=68a30a3940240016&srepoch=1710293236&all_sr_blocks=2084807_103194195_0_2_0&highlighted_blocks=2084807_103194195_0_2_0&matching_block_id=2084807_103194195_0_2_0&sr_pri_blocks=2084807_103194195_0_2_0__32110&from=searchresults#hotelTmpl,50.856545,4.3585703
Hotel Made In Louise,334,9.1,Superb,1750,"Rue Veydt 40, Elsene / Ixelles, 1050 Brussels, Belgium",https://www.booking.com/hotel/be/louisehotel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaIkCiAEBmAEJuAEHyAEM2AEB6AEB-AELiAIBqAIDuALzqoSvBsACAdICJDdkYTdmNzI2LWFmMDAtNDI1ZS1iYzEzLWQ4NjcyYWE5Nzg5MdgCBuACAQ&sid=c45c21f5902c4e10ad5d351fa329f20a&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-03&checkout=2024-08-05&dest_id=-1955538&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=217&sr_order=popularity&srpvid=01a10a3a2b5f01ec&srepoch=1710293238&all_sr_blocks=2035709_379244847_0_2_0&highlighted_blocks=2035709_379244847_0_2_0&matching_block_id=2035709_379244847_0_2_0&sr_pri_blocks=2035709_379244847_0_2_0__30600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,50.8292052,4.3579231
